index,id,label,type,type_label,uri,birthYear,dateLabel,deathYear,externalURL,gregorianDate,hanjaName,headnote,lifeSpan,locationLabel,reignMonarch,reignYear,reignYearLabel,sexagenaryYear
480,doc_16961230,문건16961230,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16961230,,"1696년(숙종22, 丙子) 12월30일",,,1696-12-30,,,,,숙종,22,숙종22년 (1696년),丙子
481,doc_16970124a,문건16970124a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970124a,,"1697년(숙종23, 丁丑) 1월24일",,,1697-01-24,,,,,숙종,23,숙종23년 (1697년),丁丑
482,doc_16970124b,문건16970124b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970124b,,"1697년(숙종23, 丁丑) 1월24일",,,1697-01-24,,,,,숙종,23,숙종23년 (1697년),丁丑
483,doc_16970124c,문건16970124c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970124c,,"1697년(숙종23, 丁丑) 1월24일",,,1697-01-24,,,,,숙종,23,숙종23년 (1697년),丁丑
484,doc_16970124d,문건16970124d,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970124d,,"1697년(숙종23, 丁丑) 1월24일",,,1697-01-24,,,,,숙종,23,숙종23년 (1697년),丁丑
485,doc_16970317a,문건16970317a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970317a,,"1697년(숙종23, 丁丑) 3월17일",,,1697-03-17,,,,,숙종,23,숙종23년 (1697년),丁丑
486,doc_16970317b,문건16970317b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970317b,,"1697년(숙종23, 丁丑) 3월17일",,,1697-03-17,,,,,숙종,23,숙종23년 (1697년),丁丑
487,doc_16970317c,문건16970317c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970317c,,"1697년(숙종23, 丁丑) 3월17일",,,1697-03-17,,,,,숙종,23,숙종23년 (1697년),丁丑
488,doc_16970317d,문건16970317d,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970317d,,"1697년(숙종23, 丁丑) 3월17일",,,1697-03-17,,,,,숙종,23,숙종23년 (1697년),丁丑
489,doc_16970317e,문건16970317e,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970317e,,"1697년(숙종23, 丁丑) 3월17일",,,1697-03-17,,,,,숙종,23,숙종23년 (1697년),丁丑
490,doc_16970317f,문건16970317f,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970317f,,"1697년(숙종23, 丁丑) 3월17일",,,1697-03-17,,,,,숙종,23,숙종23년 (1697년),丁丑
491,doc_16970317g,문건16970317g,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970317g,,"1697년(숙종23, 丁丑) 3월17일",,,1697-03-17,,,,,숙종,23,숙종23년 (1697년),丁丑
492,doc_16970602a,문건16970602a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970602a,,"1697년(숙종23, 丁丑) 6월2일",,,1697-06-02,,,,,숙종,23,숙종23년 (1697년),丁丑
493,doc_16970602b,문건16970602b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970602b,,"1697년(숙종23, 丁丑) 6월2일",,,1697-06-02,,,,,숙종,23,숙종23년 (1697년),丁丑
494,doc_16970614a,문건16970614a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970614a,,"1697년(숙종23, 丁丑) 6월14일",,,1697-06-14,,,,,숙종,23,숙종23년 (1697년),丁丑
495,doc_16970614b,문건16970614b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16970614b,,"1697년(숙종23, 丁丑) 6월14일",,,1697-06-14,,,,,숙종,23,숙종23년 (1697년),丁丑
496,doc_16980104a,문건16980104a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16980104a,,"1698년(숙종24, 戊寅) 1월4일",,,1698-01-04,,,,,숙종,24,숙종24년 (1698년),戊寅
497,doc_16980104b,문건16980104b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16980104b,,"1698년(숙종24, 戊寅) 1월4일",,,1698-01-04,,,,,숙종,24,숙종24년 (1698년),戊寅
498,doc_16980106a,문건16980106a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16980106a,,"1698년(숙종24, 戊寅) 1월6일",,,1698-01-06,,,,,숙종,24,숙종24년 (1698년),戊寅
499,doc_16980106b,문건16980106b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16980106b,,"1698년(숙종24, 戊寅) 1월6일",,,1698-01-06,,,,,숙종,24,숙종24년 (1698년),戊寅
500,doc_16980106c,문건16980106c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16980106c,,"1698년(숙종24, 戊寅) 1월6일",,,1698-01-06,,,,,숙종,24,숙종24년 (1698년),戊寅
501,doc_16980115,문건16980115,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16980115,,"1698년(숙종24, 戊寅) 1월15일",,,1698-01-15,,,,,숙종,24,숙종24년 (1698년),戊寅
502,doc_16980325,문건16980325,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16980325,,"1698년(숙종24, 戊寅) 3월25일",,,1698-03-25,,,,,숙종,24,숙종24년 (1698년),戊寅
503,doc_16990715,문건16990715,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16990715,,"1699년(숙종25, 己卯) 7월15일",,,1699-07-15,,,,,숙종,25,숙종25년 (1699년),己卯
504,doc_1699L0714,문건1699L0714,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1699L0714,,"1699년(숙종25, 己卯) 윤7월 14일",,,1699-07-14,,,,,숙종,25,숙종25년 (1699년),己卯
505,doc_17000112a,문건17000112a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17000112a,,"1700년(숙종26, 庚辰) 1월12일",,,1700-01-12,,,,,숙종,26,숙종26년 (1700년),庚辰
506,doc_17000112b,문건17000112b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17000112b,,"1700년(숙종26, 庚辰) 1월12일",,,1700-01-12,,,,,숙종,26,숙종26년 (1700년),庚辰
507,doc_17000126,문건17000126,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17000126,,"1700년(숙종26, 庚辰) 1월26일",,,1700-01-26,,,,,숙종,26,숙종26년 (1700년),庚辰
508,doc_17000316,문건17000316,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17000316,,"1700년(숙종26, 庚辰) 3월16일",,,1700-03-16,,,,,숙종,26,숙종26년 (1700년),庚辰
509,doc_17000906,문건17000906,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17000906,,"1700년(숙종26, 庚辰) 9월6일",,,1700-09-06,,,,,숙종,26,숙종26년 (1700년),庚辰
510,doc_17001022,문건17001022,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17001022,,"1700년(숙종26, 庚辰) 10월22일",,,1700-10-22,,,,,숙종,26,숙종26년 (1700년),庚辰
511,doc_17001105,문건17001105,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17001105,,"1700년(숙종26, 庚辰) 11월5일",,,1700-11-05,,,,,숙종,26,숙종26년 (1700년),庚辰
512,doc_17001129,문건17001129,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17001129,,"1700년(숙종26, 庚辰) 11월29일",,,1700-11-29,,,,,숙종,26,숙종26년 (1700년),庚辰
513,doc_17001202a,문건17001202a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17001202a,,"1700년(숙종26, 庚辰) 12월2일",,,1700-12-02,,,,,숙종,26,숙종26년 (1700년),庚辰
514,doc_17001202b,문건17001202b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17001202b,,"1700년(숙종26, 庚辰) 12월2일",,,1700-12-02,,,,,숙종,26,숙종26년 (1700년),庚辰
515,doc_17001206a,문건17001206a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17001206a,,"1700년(숙종26, 庚辰) 12월6일",,,1700-12-06,,,,,숙종,26,숙종26년 (1700년),庚辰
516,doc_17001206b,문건17001206b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17001206b,,"1700년(숙종26, 庚辰) 12월6일",,,1700-12-06,,,,,숙종,26,숙종26년 (1700년),庚辰
517,doc_17010107,문건17010107,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17010107,,"1701년(숙종27, 辛巳) 1월7일",,,1701-01-07,,,,,숙종,27,숙종27년 (1701년),辛巳
518,doc_17010227,문건17010227,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17010227,,"1701년(숙종27, 辛巳) 2월27일",,,1701-02-27,,,,,숙종,27,숙종27년 (1701년),辛巳
519,doc_17010315,문건17010315,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17010315,,"1701년(숙종27, 辛巳) 3월15일",,,1701-03-15,,,,,숙종,27,숙종27년 (1701년),辛巳
520,doc_17010401a,문건17010401a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17010401a,,"1701년(숙종27, 辛巳) 4월1일",,,1701-04-01,,,,,숙종,27,숙종27년 (1701년),辛巳
521,doc_17010401b,문건17010401b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17010401b,,"1701년(숙종27, 辛巳) 4월1일",,,1701-04-01,,,,,숙종,27,숙종27년 (1701년),辛巳
522,doc_17010404,문건17010404,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17010404,,"1701년(숙종27, 辛巳) 4월4일",,,1701-04-04,,,,,숙종,27,숙종27년 (1701년),辛巳
523,doc_17010405,문건17010405,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17010405,,"1701년(숙종27, 辛巳) 4월5일",,,1701-04-05,,,,,숙종,27,숙종27년 (1701년),辛巳
524,doc_17010419,문건17010419,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17010419,,"1701년(숙종27, 辛巳) 4월19일",,,1701-04-19,,,,,숙종,27,숙종27년 (1701년),辛巳
525,doc_17010812,문건17010812,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17010812,,"1701년(숙종27, 辛巳) 8월12일",,,1701-08-12,,,,,숙종,27,숙종27년 (1701년),辛巳
526,doc_17020123,문건17020123,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020123,,"1702년(숙종28, 壬午) 1월 23일",,,1702-01-23,,,,,숙종,28,숙종28년 (1702년),壬午
527,doc_17020403,문건17020403,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020403,,"1702년(숙종28, 壬午) 4월 3일",,,1702-04-03,,,,,숙종,28,숙종28년 (1702년),壬午
528,doc_17020410,문건17020410,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020410,,"1702년(숙종28, 壬午) 4월 10일",,,1702-04-10,,,,,숙종,28,숙종28년 (1702년),壬午
529,doc_17020513,문건17020513,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020513,,"1702년(숙종28, 壬午) 5월 13일",,,1702-05-13,,,,,숙종,28,숙종28년 (1702년),壬午
530,doc_17020526,문건17020526,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020526,,"1702년(숙종28, 壬午) 5월 26일",,,1702-05-26,,,,,숙종,28,숙종28년 (1702년),壬午
531,doc_17020624,문건17020624,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020624,,"1702년(숙종28, 壬午) 6월 24일",,,1702-06-24,,,,,숙종,28,숙종28년 (1702년),壬午
532,doc_17020712,문건17020712,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020712,,"1702년(숙종28, 壬午) 7월12일",,,1702-07-12,,,,,숙종,28,숙종28년 (1702년),壬午
533,doc_17020716,문건17020716,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020716,,"1702년(숙종28, 壬午) 7월16일",,,1702-07-16,,,,,숙종,28,숙종28년 (1702년),壬午
534,doc_17020914a,문건17020914a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020914a,,"1702년(숙종28, 壬午) 9월14일",,,1702-09-14,,,,,숙종,28,숙종28년 (1702년),壬午
535,doc_17020914b,문건17020914b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020914b,,"1702년(숙종28, 壬午) 9월14일",,,1702-09-14,,,,,숙종,28,숙종28년 (1702년),壬午
536,doc_17020928,문건17020928,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17020928,,"1702년(숙종28, 壬午) 9월28일",,,1702-09-28,,,,,숙종,28,숙종28년 (1702년),壬午
537,doc_1702L0623,문건1702L0623,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1702L0623,,"1702년(숙종28, 壬午) 윤6월 23일",,,1702-06-23,,,,,숙종,28,숙종28년 (1702년),壬午
538,doc_1702L0625,문건1702L0625,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1702L0625,,"1702년(숙종28, 壬午) 윤6월 25일",,,1702-06-25,,,,,숙종,28,숙종28년 (1702년),壬午
539,doc_1702L0627a,문건1702L0627a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1702L0627a,,"1702년(숙종28, 壬午) 윤6월 27일",,,1702-06-27,,,,,숙종,28,숙종28년 (1702년),壬午
540,doc_1702L0627b,문건1702L0627b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_1702L0627b,,"1702년(숙종28, 壬午) 윤6월 27일",,,1702-06-27,,,,,숙종,28,숙종28년 (1702년),壬午
541,doc_17030316,문건17030316,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17030316,,"1703년(숙종29, 癸未) 3월 16일",,,1703-03-16,,,,,숙종,29,숙종29년 (1703년),癸未
542,doc_17030405,문건17030405,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17030405,,"1703년(숙종29, 癸未) 4월5일",,,1703-04-05,,,,,숙종,29,숙종29년 (1703년),癸未
543,doc_17030728a,문건17030728a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17030728a,,"1703년(숙종29, 癸未) 7월28일",,,1703-07-28,,,,,숙종,29,숙종29년 (1703년),癸未
544,doc_17030728b,문건17030728b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17030728b,,"1703년(숙종29, 癸未) 7월28일",,,1703-07-28,,,,,숙종,29,숙종29년 (1703년),癸未
545,doc_17030809a,문건17030809a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17030809a,,"1703년(숙종29, 癸未) 8월9일",,,1703-08-09,,,,,숙종,29,숙종29년 (1703년),癸未
546,doc_17031003a,문건17031003a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031003a,,"1703년(숙종29, 癸未) 10월3일",,,1703-10-03,,,,,숙종,29,숙종29년 (1703년),癸未
547,doc_17031003b,문건17031003b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031003b,,"1703년(숙종29, 癸未) 10월3일",,,1703-10-03,,,,,숙종,29,숙종29년 (1703년),癸未
548,doc_17031003c,문건17031003c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031003c,,"1703년(숙종29, 癸未) 10월3일",,,1703-10-03,,,,,숙종,29,숙종29년 (1703년),癸未
549,doc_17031003d,문건17031003d,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031003d,,"1703년(숙종29, 癸未) 10월3일",,,1703-10-03,,,,,숙종,29,숙종29년 (1703년),癸未
550,doc_17031004,문건17031004,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031004,,"1703년(숙종29, 癸未) 10월4일",,,1703-10-04,,,,,숙종,29,숙종29년 (1703년),癸未
551,doc_17031006a,문건17031006a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006a,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
552,doc_17031006b,문건17031006b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006b,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
553,doc_17031006c,문건17031006c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006c,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
554,doc_17031006d,문건17031006d,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006d,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
555,doc_17031006e,문건17031006e,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006e,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
556,doc_17031006f,문건17031006f,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006f,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
557,doc_17031006g,문건17031006g,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006g,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
558,doc_17031006h,문건17031006h,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006h,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
559,doc_17031006i,문건17031006i,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006i,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
560,doc_17031006j,문건17031006j,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031006j,,"1703년(숙종29, 癸未) 10월6일",,,1703-10-06,,,,,숙종,29,숙종29년 (1703년),癸未
561,doc_17031010,문건17031010,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17031010,,"1703년(숙종29, 癸未) 10월10일",,,1703-10-10,,,,,숙종,29,숙종29년 (1703년),癸未
562,doc_17040219,문건17040219,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040219,,"1704년(숙종30, 甲申) 2월19일",,,1704-02-19,,,,,숙종,30,숙종30년 (1704년),甲申
563,doc_17040315,문건17040315,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040315,,"1704년(숙종30, 甲申) 3월15일",,,1704-03-15,,,,,숙종,30,숙종30년 (1704년),甲申
564,doc_17040505,문건17040505,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040505,,"1704년(숙종30, 甲申) 5월5일",,,1704-05-05,,,,,숙종,30,숙종30년 (1704년),甲申
565,doc_17040511,문건17040511,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040511,,"1704년(숙종30, 甲申) 5월11일",,,1704-05-11,,,,,숙종,30,숙종30년 (1704년),甲申
566,doc_17040521a,문건17040521a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040521a,,"1704년(숙종30, 甲申) 5월21일",,,1704-05-21,,,,,숙종,30,숙종30년 (1704년),甲申
567,doc_17040521b,문건17040521b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040521b,,"1704년(숙종30, 甲申) 5월21일",,,1704-05-21,,,,,숙종,30,숙종30년 (1704년),甲申
568,doc_17040521c,문건17040521c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040521c,,"1704년(숙종30, 甲申) 5월21일",,,1704-05-21,,,,,숙종,30,숙종30년 (1704년),甲申
569,doc_17040521d,문건17040521d,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040521d,,"1704년(숙종30, 甲申) 5월21일",,,1704-05-21,,,,,숙종,30,숙종30년 (1704년),甲申
570,doc_17040601a,문건17040601a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040601a,,"1704년(숙종30, 甲申) 6월1일",,,1704-06-01,,,,,숙종,30,숙종30년 (1704년),甲申
571,doc_17040601b,문건17040601b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040601b,,"1704년(숙종30, 甲申) 6월1일",,,1704-06-01,,,,,숙종,30,숙종30년 (1704년),甲申
572,doc_17040625a,문건17040625a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040625a,,"1704년(숙종30, 甲申) 6월25일",,,1704-06-25,,,,,숙종,30,숙종30년 (1704년),甲申
573,doc_17040625b,문건17040625b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040625b,,"1704년(숙종30, 甲申) 6월25일",,,1704-06-25,,,,,숙종,30,숙종30년 (1704년),甲申
574,doc_17040827,문건17040827,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17040827,,"1704년(숙종30, 甲申) 8월27일",,,1704-08-27,,,,,숙종,30,숙종30년 (1704년),甲申
575,doc_17050711a,문건17050711a,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17050711a,,"1705년(숙종31, 乙酉) 7월11일",,,1705-07-11,,,,,숙종,31,숙종31년 (1705년),乙酉
576,doc_17050711b,문건17050711b,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17050711b,,"1705년(숙종31, 乙酉) 7월11일",,,1705-07-11,,,,,숙종,31,숙종31년 (1705년),乙酉
577,doc_17050711c,문건17050711c,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17050711c,,"1705년(숙종31, 乙酉) 7월11일",,,1705-07-11,,,,,숙종,31,숙종31년 (1705년),乙酉
578,doc_17050811,문건17050811,Document,문건,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_17050811,,"1705년(숙종31, 乙酉) 8월11일",,,1705-08-11,,,,,숙종,31,숙종31년 (1705년),乙酉
