source,source_label,source_type,relation,relation_label,target,target_label,target_type,source_uri,relation_uri,target_uri
RD38,청액38,Event,eventType,사건유형,RoyalDesignation,청액,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignation
RD38,청액38,Event,hasAction,(행위를)포함하다,RD38_Pet1,청액38_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1
RD38,청액38,Event,hasAction,(행위를)포함하다,RD38_Pet1_Review1,청액38_청원1(심사1),Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1_Review1
RD38_Pet1,청액38_청원1,Act,actType,행위유형,RoyalDesignationPetition,청액청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignationPetition
RD38_Pet1,청액38_청원1,Act,hasPetitionResult,청원결과,Rejected,불허,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Rejected
RD38_Pet1,청액38_청원1,Act,isRecordedIn,기록되다,doc_16681107b,문건16681107b,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16681107b
RD38_Pet1,청액38_청원1,Act,partOfEvent,(사건에)속하다,RD38,청액38,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38
RD38_Pet1,청액38_청원1,Act,petitionsForEnshrinementOf,제향하다,P0148,"유희춘(柳希春, 1513-1577)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0148
RD38_Pet1,청액38_청원1,Act,precedes,(행위에)앞서다,RD38_Pet1_Review1,청액38_청원1(심사1),Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1_Review1
RD38_Pet1_Review1,청액38_청원1(심사1),Act,actType,행위유형,RoyalDesignationPetition,청액청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignationPetition
RD38_Pet1_Review1,청액38_청원1(심사1),Act,follows,(행위에)이어지다,RD38_Pet1,청액38_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#follows,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1
RD38_Pet1_Review1,청액38_청원1(심사1),Act,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
RD38_Pet1_Review1,청액38_청원1(심사1),Act,isRecordedIn,기록되다,doc_16681211,문건16681211,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16681211
RD38_Pet1_Review1,청액38_청원1(심사1),Act,partOfEvent,(사건에)속하다,RD38,청액38,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38
RD38_Pet1_Review1,청액38_청원1(심사1),Act,petitionsForEnshrinementOf,제향하다,P0148,"유희춘(柳希春, 1513-1577)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD38_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0148
RD39,청액39,Event,concernsSeowon,관련서원,S061,초강서원 (草江書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S061
RD39,청액39,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
RD39,청액39,Event,eventType,사건유형,RoyalDesignation,청액,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignation
RD39,청액39,Event,hasAction,(행위를)포함하다,RD39_Pet1,청액39_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39_Pet1
RD39_Pet1,청액39_청원1,Act,actType,행위유형,RoyalDesignationPetition,청액청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignationPetition
RD39_Pet1,청액39_청원1,Act,hasPetitionResult,청원결과,Rejected,불허,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Rejected
RD39_Pet1,청액39_청원1,Act,isRecordedIn,기록되다,doc_16681107c,문건16681107c,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16681107c
RD39_Pet1,청액39_청원1,Act,partOfEvent,(사건에)속하다,RD39,청액39,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39
RD39_Pet1,청액39_청원1,Act,petitionsForEnshrinementOf,제향하다,P0109,"송시영(宋時榮, 1588-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0109
RD39_Pet1,청액39_청원1,Act,petitionsForEnshrinementOf,제향하다,P0149,"박연(朴堧, 1378-1458)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0149
RD39_Pet1,청액39_청원1,Act,petitionsForEnshrinementOf,제향하다,P0150,박사종(朴士宗),Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD39_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0150
RD40,청액40,Event,concernsSeowon,관련서원,S062,오산서원_용강(鰲山書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S062
RD40,청액40,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
RD40,청액40,Event,eventType,사건유형,RoyalDesignation,청액,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignation
RD40,청액40,Event,hasAction,(행위를)포함하다,RD40_Pet1,청액40_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40_Pet1
RD40_Pet1,청액40_청원1,Act,actType,행위유형,RoyalDesignationPetition,청액청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignationPetition
RD40_Pet1,청액40_청원1,Act,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
RD40_Pet1,청액40_청원1,Act,isRecordedIn,기록되다,doc_16681107d,문건16681107d,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16681107d
RD40_Pet1,청액40_청원1,Act,partOfEvent,(사건에)속하다,RD40,청액40,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40
RD40_Pet1,청액40_청원1,Act,petitionsForEnshrinementOf,제향하다,P0151,"김안국(金安國, 1478-1543)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0151
RD40_Pet1,청액40_청원1,Act,petitionsForEnshrinementOf,제향하다,P0152,"김정국(金正國, 1485-1541)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD40_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0152
RD41,청액41,Event,concernsSeowon,관련서원,S063,봉명서원 (鳳鳴書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S063
RD41,청액41,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
RD41,청액41,Event,eventType,사건유형,RoyalDesignation,청액,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignation
RD41,청액41,Event,hasAction,(행위를)포함하다,RD41_Pet1,청액41_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1
RD41,청액41,Event,hasAction,(행위를)포함하다,RD41_Pet1_Review1,청액41_청원1(심사1),Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1_Review1
RD41_Pet1,청액41_청원1,Act,actType,행위유형,RoyalDesignationPetition,청액청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignationPetition
RD41_Pet1,청액41_청원1,Act,hasPetitionResult,청원결과,Rejected,불허,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Rejected
RD41_Pet1,청액41_청원1,Act,isRecordedIn,기록되다,doc_16681127,문건16681127,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16681127
RD41_Pet1,청액41_청원1,Act,partOfEvent,(사건에)속하다,RD41,청액41,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41
RD41_Pet1,청액41_청원1,Act,petitionsForEnshrinementOf,제향하다,P0078,"김상헌(金尙憲, 1570-1652)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0078
RD41_Pet1,청액41_청원1,Act,petitionsForEnshrinementOf,제향하다,P0104,"김상용(金尙容, 1561-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0104
RD41_Pet1,청액41_청원1,Act,precedes,(행위에)앞서다,RD41_Pet1_Review1,청액41_청원1(심사1),Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1_Review1
RD41_Pet1_Review1,청액41_청원1(심사1),Act,actType,행위유형,RoyalDesignationPetition,청액청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignationPetition
RD41_Pet1_Review1,청액41_청원1(심사1),Act,follows,(행위에)이어지다,RD41_Pet1,청액41_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#follows,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1
RD41_Pet1_Review1,청액41_청원1(심사1),Act,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
RD41_Pet1_Review1,청액41_청원1(심사1),Act,isRecordedIn,기록되다,doc_16681211,문건16681211,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16681211
RD41_Pet1_Review1,청액41_청원1(심사1),Act,partOfEvent,(사건에)속하다,RD41,청액41,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41
RD41_Pet1_Review1,청액41_청원1(심사1),Act,petitionsForEnshrinementOf,제향하다,P0078,"김상헌(金尙憲, 1570-1652)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0078
RD41_Pet1_Review1,청액41_청원1(심사1),Act,petitionsForEnshrinementOf,제향하다,P0104,"김상용(金尙容, 1561-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD41_Pet1_Review1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0104
RD42,청액42,Event,concernsSeowon,관련서원,S064,도기서원 (道基書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S064
RD42,청액42,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
RD42,청액42,Event,eventType,사건유형,RoyalDesignation,청액,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignation
RD42,청액42,Event,hasAction,(행위를)포함하다,RD42_Pet1,청액42_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42_Pet1
RD42_Pet1,청액42_청원1,Act,actType,행위유형,RoyalDesignationPetition,청액청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignationPetition
RD42_Pet1,청액42_청원1,Act,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
RD42_Pet1,청액42_청원1,Act,isRecordedIn,기록되다,doc_16681211,문건16681211,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16681211
RD42_Pet1,청액42_청원1,Act,partOfEvent,(사건에)속하다,RD42,청액42,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42
RD42_Pet1,청액42_청원1,Act,petitionsForEnshrinementOf,제향하다,P0027,"김장생(金長生, 1548-1631)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD42_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0027
RD43,청액43,Event,concernsSeowon,관련서원,S065,자산 의열사(義烈祠),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S065
RD43,청액43,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
RD43,청액43,Event,eventType,사건유형,RoyalDesignation,청액,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignation
RD43,청액43,Event,hasAction,(행위를)포함하다,RD43_Pet1,청액43_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43_Pet1
RD43_Pet1,청액43_청원1,Act,actType,행위유형,RoyalDesignationPetition,청액청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignationPetition
RD43_Pet1,청액43_청원1,Act,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
RD43_Pet1,청액43_청원1,Act,isRecordedIn,기록되다,doc_16690223b,문건16690223b,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16690223b
RD43_Pet1,청액43_청원1,Act,partOfEvent,(사건에)속하다,RD43,청액43,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43
RD43_Pet1,청액43_청원1,Act,petitionsForEnshrinementOf,제향하다,P0103,"홍명구(洪命耈, 1596-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0103
RD43_Pet1,청액43_청원1,Act,petitionsForEnshrinementOf,제향하다,P0153,최춘명(崔春命),Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD43_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0153
RD44,청액44,Event,concernsSeowon,관련서원,S066,예림서원 (禮林書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD44,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S066
RD44,청액44,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD44,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
RD44,청액44,Event,eventType,사건유형,RoyalDesignation,청액,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#RD44,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#RoyalDesignation
