index,source,target,relation,relation_label,source_label,target_label,source_type,target_type,relation_uri
2237,AE19_Pet2,AE19_Pet2b,hasPetitionItem,청원대상항목을 포함하다,추향19_청원2,추향19_청원2b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2238,AE20_Pet1,AE20_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향20_청원1,추향20_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2239,AE20_Pet1,AE20_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향20_청원1,추향20_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2240,AE21_Pet1,AE21_Pet1d,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1d,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2241,AE21_Pet1,AE21_Pet1e,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1e,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2242,AE21_Pet1,AE21_Pet1f,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1f,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2243,AE21_Pet1,AE21_Pet1g,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1g,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2244,AE21_Pet1,AE21_Pet1h,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1h,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2245,AE21_Pet1,AE21_Pet1i,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1i,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2246,AE21_Pet1,AE21_Pet1j,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1j,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2247,AE21_Pet1,AE21_Pet1k,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1k,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2248,AE21_Pet1,AE21_Pet1l,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1l,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2249,AE21_Pet1,AE21_Pet1m,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1m,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2250,AE21_Pet1,AE21_Pet1n,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1n,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2251,AE21_Pet1,AE21_Pet1o,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1o,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2252,AE21_Pet1,AE21_Pet1p,hasPetitionItem,청원대상항목을 포함하다,추향21_청원1,추향21_청원1p,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2253,AE22_Pet1,AE22_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향22_청원1,추향22_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2254,AE22_Pet1,AE22_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향22_청원1,추향22_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2255,AE28_Pet1,AE28_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향28_청원1,추향28_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2256,AE28_Pet1,AE28_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향28_청원1,추향28_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2257,AE30_Pet1,AE30_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향30_청원1,추향30_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2258,AE30_Pet1,AE30_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향30_청원1,추향30_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2259,AE30_Pet1,AE30_Pet1c,hasPetitionItem,청원대상항목을 포함하다,추향30_청원1,추향30_청원1c,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2260,AE41_Pet1,AE41_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향41_청원1,추향41_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2261,AE41_Pet1,AE41_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향41_청원1,추향41_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2262,AE46_Pet1,AE46_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향46_청원1,추향46_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2263,AE46_Pet1,AE46_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향46_청원1,추향46_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2264,AE46_Pet1,AE46_Pet1c,hasPetitionItem,청원대상항목을 포함하다,추향46_청원1,추향46_청원1c,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2265,AE47_Pet1,AE47_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향47_청원1,추향47_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2266,AE47_Pet1,AE47_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향47_청원1,추향47_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2267,AE48_Pet1,AE48_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향48_청원1,추향48_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2268,AE48_Pet1,AE48_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향48_청원1,추향48_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2269,AE51_Pet1,AE51_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향51_청원1,추향51_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2270,AE51_Pet1,AE51_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향51_청원1,추향51_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2271,AE52_Pet1,AE52_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향52_청원1,추향52_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2272,AE52_Pet1,AE52_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향52_청원1,추향52_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2273,AE52_Pet1,AE52_Pet1c,hasPetitionItem,청원대상항목을 포함하다,추향52_청원1,추향52_청원1c,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2274,AE60_Pet1,AE60_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향60_청원1,추향60_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2275,AE60_Pet1,AE60_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향60_청원1,추향60_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2276,AE61_Pet1,AE61_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향61_청원1,추향61_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2277,AE61_Pet1,AE61_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향61_청원1,추향61_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2278,AE61_Pet1,AE61_Pet1c,hasPetitionItem,청원대상항목을 포함하다,추향61_청원1,추향61_청원1c,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2279,AE70_Pet1,AE70_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향70_청원1,추향70_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2280,AE70_Pet1,AE70_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향70_청원1,추향70_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2281,AE7_Pet1,AE7_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향7_청원1,추향7_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2282,AE7_Pet1,AE7_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향7_청원1,추향7_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2283,AE8_Pet1,AE8_Pet1a,hasPetitionItem,청원대상항목을 포함하다,추향8_청원1,추향8_청원1a,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2284,AE8_Pet1,AE8_Pet1b,hasPetitionItem,청원대상항목을 포함하다,추향8_청원1,추향8_청원1b,Act,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem
2285,AE10_Pet1,Rejected,hasPetitionResult,청원결과,추향10_청원1,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2286,AE10_Pet2,Rejected,hasPetitionResult,청원결과,추향10_청원2,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2287,AE11_Pet1,Approved,hasPetitionResult,청원결과,추향11_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2288,AE12_Pet1,Rejected,hasPetitionResult,청원결과,추향12_청원1,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2289,AE12_Pet2,Rejected,hasPetitionResult,청원결과,추향12_청원2,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2290,AE12_Pet3,Rejected,hasPetitionResult,청원결과,추향12_청원3,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2291,AE13_Pet1,Approved,hasPetitionResult,청원결과,추향13_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2292,AE14_Pet1a,Approved,hasPetitionResult,청원결과,추향14_청원1a,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2293,AE14_Pet1b,Approved,hasPetitionResult,청원결과,추향14_청원1b,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2294,AE15_Pet1,Approved,hasPetitionResult,청원결과,추향15_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2295,AE16_Pet1a,Approved,hasPetitionResult,청원결과,추향16_청원1a,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2296,AE16_Pet1b,Rejected,hasPetitionResult,청원결과,추향16_청원1b,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2297,AE16_Pet1c,Rejected,hasPetitionResult,청원결과,추향16_청원1c,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2298,AE16_Pet2a,Rejected,hasPetitionResult,청원결과,추향16_청원2a,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2299,AE16_Pet2b,Rejected,hasPetitionResult,청원결과,추향16_청원2b,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2300,AE19_Pet1a,Rejected,hasPetitionResult,청원결과,추향19_청원1a,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2301,AE19_Pet1b,Rejected,hasPetitionResult,청원결과,추향19_청원1b,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2302,AE19_Pet2a,Approved,hasPetitionResult,청원결과,추향19_청원2a,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2303,AE19_Pet2b,Approved,hasPetitionResult,청원결과,추향19_청원2b,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2304,AE1_Pet1,Deferred,hasPetitionResult,청원결과,추향1_청원1,보류,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2305,AE1_Pet1_Review2,Approved,hasPetitionResult,청원결과,추향1_청원1(심사2),허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2306,AE20_Pet1a,Rejected,hasPetitionResult,청원결과,추향20_청원1a,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2307,AE20_Pet1b,Rejected,hasPetitionResult,청원결과,추향20_청원1b,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2308,AE21_Pet1d,Approved,hasPetitionResult,청원결과,추향21_청원1d,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2309,AE21_Pet1e,Approved,hasPetitionResult,청원결과,추향21_청원1e,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2310,AE21_Pet1f,Approved,hasPetitionResult,청원결과,추향21_청원1f,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2311,AE21_Pet1g,Approved,hasPetitionResult,청원결과,추향21_청원1g,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2312,AE21_Pet1h,Approved,hasPetitionResult,청원결과,추향21_청원1h,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2313,AE21_Pet1i,Approved,hasPetitionResult,청원결과,추향21_청원1i,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2314,AE21_Pet1j,Approved,hasPetitionResult,청원결과,추향21_청원1j,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2315,AE21_Pet1k,Approved,hasPetitionResult,청원결과,추향21_청원1k,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2316,AE21_Pet1l,Approved,hasPetitionResult,청원결과,추향21_청원1l,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2317,AE21_Pet1m,Approved,hasPetitionResult,청원결과,추향21_청원1m,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2318,AE21_Pet1n,Approved,hasPetitionResult,청원결과,추향21_청원1n,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2319,AE21_Pet1o,Approved,hasPetitionResult,청원결과,추향21_청원1o,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2320,AE21_Pet1p,Approved,hasPetitionResult,청원결과,추향21_청원1p,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2321,AE22_Pet1a,Rejected,hasPetitionResult,청원결과,추향22_청원1a,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2322,AE22_Pet1b,Rejected,hasPetitionResult,청원결과,추향22_청원1b,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2323,AE23_Pet1,Rejected,hasPetitionResult,청원결과,추향23_청원1,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2324,AE23_Pet2,Approved,hasPetitionResult,청원결과,추향23_청원2,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2325,AE24_Pet1,Rejected,hasPetitionResult,청원결과,추향24_청원1,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2326,AE24_Pet2,Approved,hasPetitionResult,청원결과,추향24_청원2,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2327,AE25_Pet1,Rejected,hasPetitionResult,청원결과,추향25_청원1,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2328,AE25_Pet2,Approved,hasPetitionResult,청원결과,추향25_청원2,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2329,AE27_Pet1,Approved,hasPetitionResult,청원결과,추향27_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2330,AE28_Pet1a,Rejected,hasPetitionResult,청원결과,추향28_청원1a,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2331,AE28_Pet1b,Rejected,hasPetitionResult,청원결과,추향28_청원1b,불허,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2332,AE29_Pet1,Approved,hasPetitionResult,청원결과,추향29_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2333,AE2_Pet1_Review1,Approved,hasPetitionResult,청원결과,추향2_청원1(심사1),허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2334,AE30_Pet1a,Approved,hasPetitionResult,청원결과,추향30_청원1a,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2335,AE30_Pet1b,Approved,hasPetitionResult,청원결과,추향30_청원1b,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2336,AE30_Pet1c,Approved,hasPetitionResult,청원결과,추향30_청원1c,허가,PetitionItem,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2337,AE31_Pet1,Rejected,hasPetitionResult,청원결과,추향31_청원1,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2338,AE31_Pet2,Rejected,hasPetitionResult,청원결과,추향31_청원2,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2339,AE32_Pet1,Approved,hasPetitionResult,청원결과,추향32_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2340,AE33_Pet1,Approved,hasPetitionResult,청원결과,추향33_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2341,AE34_Pet1,Rejected,hasPetitionResult,청원결과,추향34_청원1,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2342,AE35_1_Pet1,Rejected,hasPetitionResult,청원결과,추향35_1_청원1,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2343,AE35_2_Pet1,Rejected,hasPetitionResult,청원결과,추향35_2_청원1,불허,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2344,AE37_1_Pet1,Approved,hasPetitionResult,청원결과,추향37_1_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2345,AE37_2_Pet1,Approved,hasPetitionResult,청원결과,추향37_2_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2346,AE37_3_Pet1,Approved,hasPetitionResult,청원결과,추향37_3_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2347,AE38_Pet1,Approved,hasPetitionResult,청원결과,추향38_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
2348,AE39_1_Pet1,Approved,hasPetitionResult,청원결과,추향39_1_청원1,허가,Act,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult
