id,label,type,originalText
doc_17001022,문건17001022,Document,今十月二十二日時任原任大臣二品以上三司引見入侍時 上 曰夏間以碧潼書院 賜額事兵曹判書吳道一有陳疏之 事每欲詢問而未果矣此事何如戶曹判書金構曰玆事首 末大臣未及詳知臣於待罪禮曹時以此事回 啓之擧今當 細達其曲折矣關西風俗貿貿沿江一帶尤甚人未知向學之 方矣故相臣閔鼎重謫居碧潼時士子有觀感之效故府院 君閔維重按察本道時亦多敎導之功故士子輩設立書院 請 賜額號臣之回 啓以爲僻陋之鄕異於他處觀感興起 有足可尙仍請 賜額其後兵曹判書吳道一陳疏 賜額之 未可只擧椒房之嫌爲言故自 上有量處之敎禮官之行 將發而中止矣領議政徐□曰儒林中欲立書院則上請於 朝蒙許而後始立乃是 朝令而外方士子多先立書院後 請額者若非疊設則 朝家亦未嘗不許矣判敦寧府事 崔錫鼎曰淸北荒絶之地兩臣不無誘掖之功近來書院不徒以 有功於斯文者爲之或有一時名節者或一鄕望重之人亦多俎 豆之處今此旣建之院似不必議其是非矣左議政李世白曰臣 待罪西關時聞之則其處士子輩皆以冠婚喪祭之禮始自 閔監司時而講行云至于今日近思不已其宣布儒化若是 不淺則若以他處書院論之雖未知如何而至於關西及此建 祠固其宜矣故相臣閔鼎重書院則旣設於他處非獨關西 之人觀感而然也況從古俎豆之享皆不必學問之士臣意當 初該曹回 啓未知其不可矣右議政申琓曰書院之享必待 有功於斯文者而近來則不然方伯守令之興起儒化士子有 行誼者亦得享之不必盡是學問之人也如故相臣李元翼 李恒福李德馨素非純有學問之士而亦有享祀之院今 此碧潼書院臣意亦以爲當而吳道一之疏出於意外矣戶 曹判書金構曰臣於回 啓時考見八道書院文書則雖非 學問之士亦多爲書院矣 上曰依前 賜額可也
doc_17001105,문건17001105,Document,曹 啓目粘連 啓下是白有亦觀此連山幼學金得兼等 上疏則百濟將軍階伯及本朝成三問等六臣 贈領議政 臣金益兼等幷八賢或立慬於變亂之時或致命於禪授 之際其所守義者雖若不同而若其殺身成仁之美則曠 世相符本縣黃嶺卽階伯殉節之地而且有成三問卜築遺 墟金益兼自是世居本土之人也節士忠臣之遺風餘烈猶 有存者湖中人士已於八九年前爲建一祠竝享八臣而節義 之祠尙闕顯額不但士林之缺望抑亦 國家之欠典特賜新 扁亦爲白有矣今此成三問等六臣建祠 賜額之處非止一二 而階伯等兩臣亦有竝享之所則當此疊設申禁之日不宜 輕許以 啓紛紜之端疏內辭緣今姑置之何如康熙三十九年 十一月初五日同副承旨臣任胤元次知 啓依允
doc_17001129,문건17001129,Document,曹 啓曰平安道幼學韓後亨等上疏箕子畫像傳摹奉 安祠宇旣已訖工願得 賜額之盛典事以疏辭可不依施 批下本曹矣當初道臣之摹出本藏置於山峽深僻之寺刹 其後監司之題給財力創立祠宇者蓋出於爲慮他日緩 急之難保而已而今者本道儒生等至以 賜額爲請自 上 已有依施之敎而第念箕子以東方肇開人文之 聖君仁賢 之化至今賴之 朝家崇奉之禮自與儒賢之有功於斯文 者有別今若下同書院頒 賜恩額其在事體實涉未 安令本道監司從便守護之人以爲永久安奉之地恐合 事宜臣等旣有區區所懷敢 啓 傳曰依爲之
doc_17001202a,문건17001202a,Document,曹 啓目粘連 啓下是白有亦觀此榮川幼學張晩檜等 疏內辭緣則榮川卽故掌令臣洪翼漢胎降之地也後生聞 風者莫不興起聳慕則崇奉之擧在所不已而故校理尹 集故修撰吳達濟兩臣忠節一體則俎豆之事不可異同故 相議建祠竝享三臣於一廟而曾於戊寅秋封疏請額特下 允批是如爲白乎旀凡諸祠院揭額之後事體自別春秋享 祀及常日藏修之時多士之供饋使喚專賴官給之位田典 僕而旣無立錐之位田又乏尺童之典守請以道內列邑相訟 田僕兩邊不當屬公者特爲劃給以爲守護之地亦爲白有臥 乎所戊寅年分榮川幼學金世材等以此書院請額事上疏 而連因本曹多士事未及覆 啓疏中所謂 特下允批云者蓋出 於遐方人士誤聞之致是白在果向前三臣精忠大節有可以扶 植萬古之綱常而榮川一邑乃是故掌令洪翼漢所生地則多 士之建祠崇奉竝享三臣雖出於尊慕之意而三臣祠宇旣已 建立於南漢而賜以顯節之額則當此疊設申禁之日有難 輕許是白乎旀至於劃給田僕則八道許多書院曾無此例 哛不喩雖欲劃給其勢似難疏內今姑置之何如康熙三十 九年十二月初二日右承旨臣沈枰次知 啓依允
doc_17001202b,문건17001202b,Document,曹 啓目粘連 啓下是白有亦觀此星州幼學裵遠徽等疏 內辭緣則歷陳本州故義士李士龍辛巳年瀋陽赴戰時殉 節之事蹟而又擧 仁廟顯廟兩朝致祭官子之恩典縷縷陳說 而請得 賜額之典亦爲白有臥乎所李士龍爲皇朝殉節之 跡播聞於華夷昭著於耳目哛不喩至使彼人嘉其節義裹 尸送還則其忠節之卓異誠古今之所罕有不可無表章之 擧是白乎矣至於立祠 賜額事體過重若旌其閭復其戶以 示 朝家優異之典則恐似合宜而係是恩典自下不敢擅便 上裁何如康熙三十九年十二月初二日右副承旨臣李周徵次知 啓 依回啓施行爲良如敎
doc_17001206a,문건17001206a,Document,曹 啓目粘連 啓下是白有亦觀此文川幼學朴守文等疏內辭 緣則歷陳故相臣閔鼎重爲本道監司時修明學校興起儒風 之實蹟縷縷陳說而且以本邑儒生尊慕至今創建祠宇竝享 儒賢之由備陳曲折而勿拘疊設之嫌請宣恩額亦爲白有亦 故相臣閔鼎重遺化之在於北路者不啻若文玆之在蜀至今 北路人士之感悅尊慕誠非淺尠則多士之建立祠宇以寓尊 奉之誠者意非偶然似當許副是白乎矣第念 朝家纔已申 明疊設之禁而閔鼎重旣入於北靑書院又因平安道碧潼儒 生等上疏已有 賜額之命而文正公宋時烈書院 賜額之處亦 非一二則今不當隨請隨許以啓紛紜之端是白去乎疏內辭 緣今姑置之何如康熙三十九年十二月初六日右承旨臣沈枰次知 啓依允
doc_17001206b,문건17001206b,Document,曹 啓目粘連 啓下是白有亦觀此全羅道長水幼學金碩輔 等疏內辭緣則故翼成公黃喜局量寵邃識度深遠至今 論 國朝賢相必以喜爲首其他孝友忠儉之行扶正抑邪之 功實爲後世之模範而其子烈成公守身疏斥妖巫扶植世敎世 秉勻軸亦爲一代之名臣校理兪好仁忠孝淸儉行誼表著出 入經席啓沃弘多生員張應斗守靜山樊讀書求志以孝悌忠 信才學兼備入於己卯薦剡玆四人之流風餘韻有足以感發一 邑多士同聲合力營建妥靈之所以爲俎豆之地 特命攸司施以 恩額亦爲白有臥乎所黃喜之相業黃守身之趾美俱爲一代之 名臣是白乎旀兪好仁文章志行師友淵源載於先輩之所記 者至今在人耳目而至於張應斗則疏中雖稱以守靜山樊讀 書求志入於己卯薦剡是如爲白良置其行蹟事實不少槪見 是白在果大抵書院本爲有功斯文爲後矜式者而設也其所 創始意非偶然而如黃喜之相業守身之趾美兪好仁之文行 俱載於故相臣金堉所著名臣之錄則其在士子尊慕之誠建 祠崇奉未爲不可而自 朝家宣額事體至重哛不喩張應 斗之竝享尤難輕議是白去乎疏內辭緣今姑置之何如 啓依允
doc_17010107,문건17010107,Document,曹單子平安道碧潼地左議政閔鼎重文貞公閔維重竝享 書院 賜額致祭事下去曹郞廳騎卜馬及色吏所騎馬等 依例令兵曹題給何如 啓依所啓施行爲良如敎
doc_17010227,문건17010227,Document,今二月二十七日召對入侍時侍講官李觀命所 啓臣有所懷 仰達矣向者 朝家褒奬成三問之後其藉沒田畓奴婢令 忠勳府出給於洪州書院矣其後連山士子輩亦建祠宇於 遺墟陳疏請額仍請其地所在田畓奴婢以爲守護之資該 曹覆 啓以疊設防塞其 賜額而至於田畓奴婢則不爲擧論 矣 賜額則 朝家雖以疊設不許而田畓奴婢則今於褒奬之 後不可仍屬該府且聞其田畓係是落漏云更爲分付忠勳府 行移本道一一打量出給於連山祠宇奴婢亦一體出給如洪 州書院之例似合事宜故敢達 上曰依所達分付出給可也 勳府戶曹
doc_17010315,문건17010315,Document,今三月十五日大臣備局堂上引見入侍時 上曰頃日黃海道儒 生等以首陽山夷齊祠 賜額事陳疏 啓下該曹矣山名首 陽洞名兄弟故儒生輩因其地名而立祠有此請額之擧想 像遺風實多曠世之感矣特爲 賜額事分付該曹可也 曹 啓曰云云事 命下矣祭文及額號令藝文館撰出何如 傳曰允 崔沈等請額元疏已有 賜額事 下敎故不爲回啓
doc_17010401a,문건17010401a,Document,備忘記海州首陽山夷齊特以 御筆賜額曰淸聖廟聊寓 千載起敬之意
doc_17010401b,문건17010401b,Document,政院 啓曰臣等敬奉頒下海州首陽山夷齊廟 御筆篇且 伏讀備忘辭旨激切有以見 聖上曠世相感之盛意臣等翫 莊誦不勝感歎之至取考日記則戊寅正月文會書院額號有 以 御筆頒降之事其時本院 啓請自本院直爲摸寫仍令 京匠刊刻遣近侍陪進懸揭矣今亦依此例擧行乎敢稟 傳曰依爲之
doc_17010404,문건17010404,Document,曹 啓曰海州首陽山夷齊廟扁額 御筆頒下之後且有遣 近侍懸揭之命矣書院延額之時例有致祭之規而今此 御筆 頒賜事體尤重致祭時祭文令藝文館撰出祭物及執事令 本道預爲整待以爲近侍陪香祝下去後卽爲行祭之地而從前 御筆頒降之時必有儀仗鼓吹前導之儀今亦依前例磨鍊擧 行何如 傳曰允
doc_17010405,문건17010405,Document,曹單子今此夷齊廟 御筆扁額懸揭吉日令日官推擇則今四月 二十六日辰時二十八日午時爲吉云以此兩日時推移擧行爲白乎 矣近侍陪進時所盛架子一部香亭儀仗鼓吹結裹所用楮注 紙油芚紅紬袱草席小索等物及擔舁軍引路軍令各該司進 排而自弘濟院以後文會書院懸板陪進時例除擔夫以馬奉 往次馬二匹長杠巨乙皮等雜物亦爲備待之意京畿黃海兩 道監司處知委何如 啓依所啓施行爲良如敎
doc_17010419,문건17010419,Document,曹 啓曰今四月十八日晝講入侍時檢討官李觀命 所啓海 州夷齊廟位版曾前士子輩以孤竹伯子叔子書之故今聞 宣額致祭之文亦以伯子叔子書之云孤竹是國名而非其 姓則稱之曰孤竹伯叔子甚無意義考見大明一統志則凜河 夷齊廟註有曰宋時封伯夷曰淸惠侯叔齊曰仁惠侯今此祭 文中以此書之位版亦以此改題似合事宜敢此仰達矣參贊 官洪受疇曰事體重大當令禮官考出雖承旨下去之後追 乎下送似宜矣 上曰令禮曹 稟處可也事 傳敎矣取考 大明一統志永平府夷齊廟所記則宋時封伯夷曰淸惠侯 叔齊曰仁惠侯今當依此稱之而只書淸惠侯仁惠侯三字 似爲欠詳依文廟東西廡位版封號之下書名例以淸惠侯 伯夷仁惠侯叔齊稱之似爲合當祝文與位版以此改題之意 分付于 香室及本道何如 傳曰允
doc_17010812,문건17010812,Document,今八月十二日平安監司留待引見入侍時同副承旨尹趾仁 所 啓書院疊設之弊前後諸臣多有陳達已有定式禁 斷之命而若係多士之疏則政院難於退却循例捧入之後自 上亦爲多士之陳請每下該曹以觀該曹回啓之意該曹亦 不能一切防禁未免有紛紜疊設之弊矣自今以後書院請額之 疏苟係疊設則政院勿爲捧入事捧承傳施行未知何如 上曰承旨所達是矣書院疊設之疏 啓下該曹則該曹亦 不峻防是以雖有疊設之禁而猶多繼起更請之弊此後 若有書院請額之疏則政院審其疊設與否捧承 傳 勿爲捧入則似除外方一分之弊矣
doc_17020123,문건17020123,Document,曹 啓目粘連 啓下是白有亦坡州幼學安綌等以故判 書李世華竝享於故判書吳斗寅故應敎朴泰輔同享 書院事陳疏則疏辭令該曹依施事 判下矣卽依 成 命擧行之意分付本道及書院何如康熙四十一年正月二十三日同 副承旨臣魚史徽次知 啓依允
doc_17020403,문건17020403,Document,曹 啓目粘連 啓下是白有亦觀此安邊幼學張鴻溟等 疏內辭緣則故敬憲公李繼孫於 睿宗朝爲本道觀察 使大興學校文風大振人才蔚興 睿宗嘉之命贈其 職又祭其墓俱載於崔岦李睟光記實之文而先正臣 金宗直亦稱其興學養才安邊邑於本道之界首蒙化 最先舊有繼孫祠宇竊聞壬辰前 賜額曰玉洞而額板 毁於兵燹云內頒近思錄宋鑑等書尙在祠中所安 御 寶爛焉如新且本府之助祭其牲幣儀數一視他 賜 額之祠蓋其仍襲 賜額時舊例而故文忠公臣金尙容 贈贊成臣趙錫胤皆莅本府其以文治爲敎一如繼孫一府 士林不謀同心以此兩臣竝享於繼孫之祠兩臣或純忠大 節立萬古綱常或正學淸操負斯文重望繼孫固已蒙 先朝之表奬而況此兩臣之賢而竝腏於一祠乞宣 先朝已 頒之恩額以副一身多士之顒望亦爲白有臥乎所北關距京師 絶遠民俗貿貿其興起振作之方比他道倍難而繼孫首 興文敎遠宣 聖化北路之人感悅聳動文風漸振俗習丕變 以光承 睿奬 贈官 賜祭而諸臣所錄足可徵信是白乎旀 壬辰前 賜額與否雖無可考之文籍而當時內賜書冊尙 在院中所安 御寶爛焉如新則仰惟 祖宗朝嘗於此書 院其所以眷顧優待實非尋常者於此可見是白乎旀至 於金尙容之純忠大節趙錫胤之正學淸操無容更議而俱 莅本府其嘉惠後學興起斯文之功于繼孫有光則與繼孫 同堂腏享實合於崇報之典是白乎旀三臣俎豆之所亦有 在於他邑者則今此書院或近於疊設是白乎矣創建之後已 經百有餘年之久而 祖宗朝之所嘗特賜書籍庸示寵嘉 者則有不可以一槪論之是白乎旀且三臣或按道或莅府其遺 風餘烈至今振耀於一方而安邊又以本道之界首蒙化最先 人士彬彬比他邑尤盛則本府之有此書院亦是事理與事體 之所當然是白置其在表章之道宜宣恩額以副多士之望 是白乎矣事係重大 上裁何如康熙四十一年四月初三日左副 承旨臣李敏英次知 啓特爲 賜額爲良如敎曹 啓目粘連 判 下是白有亦敎書及額號令藝文館撰出何如 啓依允
doc_17020410,문건17020410,Document,曹 啓目粘連 啓下是白有亦觀此白川文會書院儒生趙俅 等疏末辭緣則享祀諸賢皆有諡號而惟副提學 贈吏 曹判書辛應時尙欠易名之典此多士之所以缺望而有待 於今日是如有此疏請爲白有臥乎所應時以宏材偉量碩 德博學實爲 明宣朝名臣處經幄則盡啓沃之責莅蕃維 則著澄淸之績孝友篤於家庭忠藎孚於 朝廷交友於先 正臣李珥成渾講磨道義砥勵名節而故相臣朴淳鄭澈 淸操重望實相先後蔚然竝稱於一時蓋其才德學識早 抱公輔之器而天不整遺未免展布其用士流至今嗟惜而此 皆一二儒賢據實之定論則有足以考信於百世者是白乎 旀凡腏食於書院者未必皆有諡號則不可以同享諸賢之 有諡爲准是白乎乃若其才德學識著於當時垂於後來 如應時者則不拘官階特爲 贈諡亦有累朝已行之例而 今此應時平生所存旣如右所陳則其在表章之道宜有易 名之典是白乎矣事非常典伏惟 上裁是白乎旀田民及鹽 鐵之所劃給事段非本曹所管令該曹 稟處何如康熙 四十一年四月初十日同副承旨臣李喜茂次知 啓依允特爲贈 諡爲良如敎 移送戶曹
